producto_id,nombre_producto,descripcion,categoria_id,marca_id,precio,costo,stock_actual,fecha_lanzamiento,url_imagen
429,Poncho_Tom Ford_429,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",8,25,472647,70718,87,2022-01-01,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
430,Polainas_Vera Wang_430,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",11,45,317885,140442,39,2022-08-31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
431,Gabardina_Michael Kors_431,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",10,31,401879,158589,12,2022-10-12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
432,Chubasquero_Under Armour_432,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",9,34,67053,20833,21,2022-01-11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
433,Guantes_Zara_433,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",5,6,411004,129565,34,2022-11-16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
434,Bolsa_Hugo Boss_434,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",13,55,319770,44897,65,2022-11-21,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
435,Calcetines_Michael Kors_435,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",6,31,463629,100246,81,2022-06-21,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
436,Guantes_Cartier_436,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",5,10,263142,182492,68,2022-08-20,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
437,Chaqueta_Louis Vuitton_437,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",1,1,319605,92592,87,2022-02-05,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
438,Chubasquero_Vacheron Constantin_438,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",9,88,452584,93775,36,2022-06-08,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
439,Paraguas_Banana Republic_439,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",7,96,388659,109310,84,2022-07-27,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
440,Gabardina_Ted Baker_440,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",10,100,220818,71604,34,2022-02-06,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
441,Botas_The North Face_441,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",3,26,447254,25199,92,2022-04-18,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
442,Pantalones_Forever 21_442,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",2,68,226036,68770,5,2022-03-10,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
443,Gorra_Swarovski_443,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",4,23,169685,20253,19,2022-02-11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
444,Paraguas_New Look_444,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",7,92,210050,25522,76,2022-10-26,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
445,Paraguas_Chopard_445,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",7,37,140584,86357,84,2022-12-20,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
446,Guantes_Breguet_446,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",5,93,115112,63321,17,2022-03-01,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
447,Chaqueta_Chow Tai Fook_447,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",1,22,100121,51554,57,2022-01-20,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
448,Botas_Cartier_448,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",3,10,169025,23292,29,2022-05-27,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
449,Polainas_Nordstrom_449,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",11,35,146112,107951,67,2022-04-25,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
450,Pantalones_Tom Ford_450,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce vitae sem ut dolor congue fringilla at vitae elit. In tempus mollis dui, sit amet malesuada augue ultrices nec. Sed augue justo, dapibus laoreet dui non, tincidunt lobortis tellus. Integer molestie gravida nibh vitae ultricies. Curabitur eleifend nulla neque, sit amet molestie diam blandit sit amet. Vestibulum bibendum erat vitae lacinia commodo. Maecenas augue ex, ornare vitae libero feugiat, vehicula tempus erat. Ut congue consequat orci, ut vestibulum arcu maximus quis.",2,25,498895,346581,95,2022-09-20,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nullam rutrum mauris a ipsum posuere condimentum. Duis at lobortis leo. Ut et"
